supplying_plant,sales_district,sold_to_party,sold_to_party_name,city,material,material_description,actual_billed_quantity,invoice_date
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1200,08/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,22320,13/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,15120,12/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,39360,16/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2160,27/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,8160,14/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,16080,31/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,23040,22/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,26880,15/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12000,18/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,41280,29/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,66960,08/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,27120,10/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,55920,30/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,60000,23/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6000,15/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2400,09/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12240,24/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,20880,10/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6480,25/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,66000,27/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,29760,19/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,9840,08/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,41280,07/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,9600,25/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,5760,20/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6000,04/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,30720,27/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,5040,03/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6720,24/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48960,22/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,4560,22/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,16080,21/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,13200,19/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21360,06/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11520,15/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,49920,22/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12000,02/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6960,10/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,27360,17/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,13200,14/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,02/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21600,31/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7680,29/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,15360,29/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,9360,30/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24960,30/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,15360,29/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1200,02/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,960,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,960,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2640,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,43440,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,33120,09/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12240,10/05/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,39600,09/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,17040,11/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,08/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,960,08/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11280,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,26400,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6000,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1920,08/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,8160,08/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,34560,08/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3120,22/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,40320,07/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,20160,28/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,27/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6720,08/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,09/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,70320,18/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,22/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,28/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,19/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,06/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,16/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,25/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,28/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,54240,04/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,13680,10/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,96000,23/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,8880,06/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,60480,22/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,5280,26/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,54240,23/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,18/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,10/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,19/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,16/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,11/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,28/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,09/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,960,28/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,960,24/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1680,16/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,4560,13/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,33360,13/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,13200,13/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,18240,27/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,29760,28/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12480,27/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,23040,23/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,18240,17/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1440,17/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,15840,31/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,14160,25/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,30720,04/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,17280,23/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,30720,22/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,30480,27/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7200,07/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,10080,30/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,30720,09/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,4080,20/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,36000,16/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7920,19/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6480,11/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,15840,06/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,15840,27/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,57840,03/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,36000,08/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,51600,29/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6720,28/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,17760,06/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,60000,08/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,5520,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,37440,05/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7440,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,27840,26/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12000,17/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,32160,27/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21600,29/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,8880,16/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,26400,18/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,29760,05/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7200,14/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,5280,14/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11520,20/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3120,19/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,17280,03/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,20640,25/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,5280,11/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21360,20/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,4560,19/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1200,30/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1920,28/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,4080,11/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,75840,19/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,10320,10/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7440,14/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3600,25/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,5760,19/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12000,06/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,42960,19/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,13440,16/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,44160,19/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,51600,17/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,29760,23/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,19680,22/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,40320,24/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7680,24/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,43920,13/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,41520,10/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,15360,12/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3600,25/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12240,13/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21840,25/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11760,10/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,15120,19/06/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,960,30/04/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,30/04/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,30/04/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,30/04/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,30/04/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,30/04/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,30/04/25
HM53,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,30/04/25
